año,pais_asilo,origen,asilo_id,origen_id,refugiados
2012,Australia,Nigeria,AUS,NGA,116
2012,Austria,Nigeria,AUT,NGA,315
2012,Belgium,Nigeria,BEL,NGA,19
2012,Benin,Nigeria,BEN,NGA,43
2012,Brazil,Nigeria,BRA,NGA,37
2012,Bulgaria,Nigeria,BGR,NGA,10
2012,Canada,Nigeria,CAN,NGA,3990
2012,Chile,Nigeria,CHL,NGA,5
2012,Cameroon,Nigeria,CMR,NGA,3223
2012,Congo,Nigeria,COG,NGA,5
2012,Costa Rica,Nigeria,CRI,NGA,18
2012,Cyprus,Nigeria,CYP,NGA,5
2012,Czechia,Nigeria,CZE,NGA,18
2012,Denmark,Nigeria,DNK,NGA,13
2012,Ecuador,Nigeria,ECU,NGA,25
2012,Finland,Nigeria,FIN,NGA,95
2012,France,Nigeria,FRA,NGA,889
2012,United Kingdom of Great Britain and Northern Ireland,Nigeria,GBR,NGA,1166
2012,Germany,Nigeria,DEU,NGA,2833
2012,Greece,Nigeria,GRC,NGA,49
2012,Guinea,Nigeria,GIN,NGA,5
2012,Hungary,Nigeria,HUN,NGA,60
2012,Cote d'Ivoire,Nigeria,CIV,NGA,18
2012,Ireland,Nigeria,IRL,NGA,540
2012,Italy,Nigeria,ITA,NGA,2964
2012,Rep. of Korea,Nigeria,KOR,NGA,6
2012,Lithuania,Nigeria,LTU,NGA,5
2012,Mexico,Nigeria,MEX,NGA,5
2012,Morocco,Nigeria,MAR,NGA,5
2012,Malta,Nigeria,MLT,NGA,11
2012,Netherlands (Kingdom of the),Nigeria,NLD,NGA,213
2012,Norway,Nigeria,NOR,NGA,109
2012,Panama,Nigeria,PAN,NGA,10
2012,Peru,Nigeria,PER,NGA,5
2012,Poland,Nigeria,POL,NGA,17
2012,Portugal,Nigeria,PRT,NGA,11
2012,Romania,Nigeria,ROU,NGA,6
2012,South Africa,Nigeria,ZAF,NGA,34
2012,Senegal,Nigeria,SEN,NGA,7
2012,Spain,Nigeria,ESP,NGA,24
2012,Sweden,Nigeria,SWE,NGA,178
2012,Switzerland,Nigeria,CHE,NGA,92
2012,Togo,Nigeria,TGO,NGA,19
2012,Türkiye,Nigeria,TUR,NGA,5
2012,Ukraine,Nigeria,UKR,NGA,5
2012,Uruguay,Nigeria,URY,NGA,13
2012,United States of America,Nigeria,USA,NGA,719
2012,Venezuela (Bolivarian Republic of),Nigeria,VEN,NGA,5
2013,Argentina,Nigeria,ARG,NGA,50
2013,Australia,Nigeria,AUS,NGA,132
2013,Austria,Nigeria,AUT,NGA,346
2013,Belgium,Nigeria,BEL,NGA,23
2013,Brazil,Nigeria,BRA,NGA,55
2013,Bulgaria,Nigeria,BGR,NGA,8
2013,Canada,Nigeria,CAN,NGA,4441
2013,Chad,Nigeria,TCD,NGA,553
2013,Chile,Nigeria,CHL,NGA,5
2013,Cameroon,Nigeria,CMR,NGA,7459
2013,Congo,Nigeria,COG,NGA,5
2013,Costa Rica,Nigeria,CRI,NGA,28
2013,Cyprus,Nigeria,CYP,NGA,5
2013,Czechia,Nigeria,CZE,NGA,13
2013,Denmark,Nigeria,DNK,NGA,14
2013,Ecuador,Nigeria,ECU,NGA,25
2013,Ethiopia,Nigeria,ETH,NGA,5
2013,Finland,Nigeria,FIN,NGA,115
2013,France,Nigeria,FRA,NGA,988
2013,United Kingdom of Great Britain and Northern Ireland,Nigeria,GBR,NGA,1244
2013,Germany,Nigeria,DEU,NGA,720
2013,Ghana,Nigeria,GHA,NGA,5
2013,Greece,Nigeria,GRC,NGA,103
2013,Guinea,Nigeria,GIN,NGA,5
2013,Hungary,Nigeria,HUN,NGA,24
2013,Cote d'Ivoire,Nigeria,CIV,NGA,19
2013,Ireland,Nigeria,IRL,NGA,477
2013,Israel,Nigeria,ISR,NGA,5
2013,Italy,Nigeria,ITA,NGA,4192
2013,Rep. of Korea,Nigeria,KOR,NGA,7
2013,Lithuania,Nigeria,LTU,NGA,5
2013,Luxembourg,Nigeria,LUX,NGA,5
2013,Mexico,Nigeria,MEX,NGA,18
2013,Morocco,Nigeria,MAR,NGA,5
2013,Malta,Nigeria,MLT,NGA,21
2013,Netherlands (Kingdom of the),Nigeria,NLD,NGA,225
2013,Niger,Nigeria,NER,NGA,8385
2013,Norway,Nigeria,NOR,NGA,176
2013,Panama,Nigeria,PAN,NGA,10
2013,Peru,Nigeria,PER,NGA,9
2013,Poland,Nigeria,POL,NGA,18
2013,Portugal,Nigeria,PRT,NGA,18
2013,Romania,Nigeria,ROU,NGA,7
2013,South Africa,Nigeria,ZAF,NGA,34
2013,Senegal,Nigeria,SEN,NGA,7
2013,Spain,Nigeria,ESP,NGA,22
2013,Sweden,Nigeria,SWE,NGA,257
2013,Switzerland,Nigeria,CHE,NGA,113
2013,Togo,Nigeria,TGO,NGA,8
2013,Türkiye,Nigeria,TUR,NGA,5
2013,Ukraine,Nigeria,UKR,NGA,5
2013,Uruguay,Nigeria,URY,NGA,11
2013,United States of America,Nigeria,USA,NGA,733
2013,Venezuela (Bolivarian Republic of),Nigeria,VEN,NGA,5
2014,Egypt,Nigeria,EGY,NGA,5
2014,Argentina,Nigeria,ARG,NGA,55
2014,Australia,Nigeria,AUS,NGA,144
2014,Austria,Nigeria,AUT,NGA,370
2014,Belgium,Nigeria,BEL,NGA,28
2014,Brazil,Nigeria,BRA,NGA,89
2014,Canada,Nigeria,CAN,NGA,4683
2014,Chad,Nigeria,TCD,NGA,2930
2014,Chile,Nigeria,CHL,NGA,5
2014,Cameroon,Nigeria,CMR,NGA,39968
2014,Congo,Nigeria,COG,NGA,5
2014,Costa Rica,Nigeria,CRI,NGA,28
2014,Cyprus,Nigeria,CYP,NGA,8
2014,Czechia,Nigeria,CZE,NGA,10
2014,Denmark,Nigeria,DNK,NGA,14
2014,Ecuador,Nigeria,ECU,NGA,25
2014,Ethiopia,Nigeria,ETH,NGA,5
2014,Finland,Nigeria,FIN,NGA,168
2014,France,Nigeria,FRA,NGA,1102
2014,United Kingdom of Great Britain and Northern Ireland,Nigeria,GBR,NGA,1471
2014,Germany,Nigeria,DEU,NGA,867
2014,Ghana,Nigeria,GHA,NGA,9
2014,Greece,Nigeria,GRC,NGA,185
2014,Guinea,Nigeria,GIN,NGA,5
2014,Croatia,Nigeria,HRV,NGA,5
2014,Hungary,Nigeria,HUN,NGA,27
2014,Cote d'Ivoire,Nigeria,CIV,NGA,19
2014,Ireland,Nigeria,IRL,NGA,426
2014,Israel,Nigeria,ISR,NGA,5
2014,Italy,Nigeria,ITA,NGA,6293
2014,Kenya,Nigeria,KEN,NGA,5
2014,Rep. of Korea,Nigeria,KOR,NGA,8
2014,Lithuania,Nigeria,LTU,NGA,5
2014,Luxembourg,Nigeria,LUX,NGA,5
2014,Mexico,Nigeria,MEX,NGA,18
2014,Malaysia,Nigeria,MYS,NGA,5
2014,Morocco,Nigeria,MAR,NGA,9
2014,Malta,Nigeria,MLT,NGA,36
2014,Netherlands (Kingdom of the),Nigeria,NLD,NGA,265
2014,Niger,Nigeria,NER,NGA,30000
2014,Norway,Nigeria,NOR,NGA,181
2014,Panama,Nigeria,PAN,NGA,10
2014,Peru,Nigeria,PER,NGA,12
2014,Poland,Nigeria,POL,NGA,11
2014,Portugal,Nigeria,PRT,NGA,22
2014,Romania,Nigeria,ROU,NGA,5
2014,South Africa,Nigeria,ZAF,NGA,17
2014,Senegal,Nigeria,SEN,NGA,7
2014,Spain,Nigeria,ESP,NGA,15
2014,Sweden,Nigeria,SWE,NGA,365
2014,Switzerland,Nigeria,CHE,NGA,142
2014,Togo,Nigeria,TGO,NGA,8
2014,Türkiye,Nigeria,TUR,NGA,6
2014,Ukraine,Nigeria,UKR,NGA,5
2014,Uruguay,Nigeria,URY,NGA,10
2014,United States of America,Nigeria,USA,NGA,805
2014,Venezuela (Bolivarian Republic of),Nigeria,VEN,NGA,5
2015,Egypt,Nigeria,EGY,NGA,5
2015,Argentina,Nigeria,ARG,NGA,44
2015,Australia,Nigeria,AUS,NGA,148
2015,Austria,Nigeria,AUT,NGA,393
2015,Belgium,Nigeria,BEL,NGA,37
2015,Brazil,Nigeria,BRA,NGA,100
2015,Canada,Nigeria,CAN,NGA,4502
2015,Chad,Nigeria,TCD,NGA,5689
2015,Chile,Nigeria,CHL,NGA,5
2015,Cameroon,Nigeria,CMR,NGA,71840
2015,Congo,Nigeria,COG,NGA,5
2015,Costa Rica,Nigeria,CRI,NGA,20
2015,Cyprus,Nigeria,CYP,NGA,8
2015,Czechia,Nigeria,CZE,NGA,13
2015,Denmark,Nigeria,DNK,NGA,14
2015,Ecuador,Nigeria,ECU,NGA,25
2015,Finland,Nigeria,FIN,NGA,165
2015,France,Nigeria,FRA,NGA,1250
2015,United Kingdom of Great Britain and Northern Ireland,Nigeria,GBR,NGA,1679
2015,Germany,Nigeria,DEU,NGA,981
2015,Ghana,Nigeria,GHA,NGA,9
2015,Greece,Nigeria,GRC,NGA,231
2015,Guinea,Nigeria,GIN,NGA,8
2015,Croatia,Nigeria,HRV,NGA,10
2015,Hungary,Nigeria,HUN,NGA,39
2015,Cote d'Ivoire,Nigeria,CIV,NGA,19
2015,Ireland,Nigeria,IRL,NGA,438
2015,Israel,Nigeria,ISR,NGA,5
2015,Italy,Nigeria,ITA,NGA,9931
2015,Rep. of Korea,Nigeria,KOR,NGA,8
2015,Lithuania,Nigeria,LTU,NGA,5
2015,Luxembourg,Nigeria,LUX,NGA,6
2015,Mauritania,Nigeria,MRT,NGA,13
2015,Mexico,Nigeria,MEX,NGA,22
2015,Malaysia,Nigeria,MYS,NGA,5
2015,Morocco,Nigeria,MAR,NGA,8
2015,Malta,Nigeria,MLT,NGA,47
2015,Netherlands (Kingdom of the),Nigeria,NLD,NGA,299
2015,Niger,Nigeria,NER,NGA,68321
2015,Panama,Nigeria,PAN,NGA,10
2015,Peru,Nigeria,PER,NGA,15
2015,Poland,Nigeria,POL,NGA,9
2015,Portugal,Nigeria,PRT,NGA,25
2015,Romania,Nigeria,ROU,NGA,6
2015,South Africa,Nigeria,ZAF,NGA,9
2015,Russian Federation,Nigeria,RUS,NGA,5
2015,Senegal,Nigeria,SEN,NGA,7
2015,Spain,Nigeria,ESP,NGA,13
2015,Sweden,Nigeria,SWE,NGA,398
2015,Switzerland,Nigeria,CHE,NGA,179
2015,Togo,Nigeria,TGO,NGA,8
2015,Trinidad and Tobago,Nigeria,TTO,NGA,5
2015,Türkiye,Nigeria,TUR,NGA,8
2015,Ukraine,Nigeria,UKR,NGA,5
2015,Uruguay,Nigeria,URY,NGA,11
2015,United States of America,Nigeria,USA,NGA,908
2015,Venezuela (Bolivarian Republic of),Nigeria,VEN,NGA,5
2016,Egypt,Nigeria,EGY,NGA,9
2016,Argentina,Nigeria,ARG,NGA,41
2016,Australia,Nigeria,AUS,NGA,178
2016,Austria,Nigeria,AUT,NGA,402
2016,Belgium,Nigeria,BEL,NGA,43
2016,Brazil,Nigeria,BRA,NGA,114
2016,Canada,Nigeria,CAN,NGA,4068
2016,Chad,Nigeria,TCD,NGA,7777
2016,Cameroon,Nigeria,CMR,NGA,88706
2016,Congo,Nigeria,COG,NGA,6
2016,Costa Rica,Nigeria,CRI,NGA,19
2016,Cyprus,Nigeria,CYP,NGA,9
2016,Czechia,Nigeria,CZE,NGA,13
2016,Denmark,Nigeria,DNK,NGA,13
2016,Finland,Nigeria,FIN,NGA,166
2016,France,Nigeria,FRA,NGA,1653
2016,United Kingdom of Great Britain and Northern Ireland,Nigeria,GBR,NGA,2003
2016,Germany,Nigeria,DEU,NGA,1121
2016,Ghana,Nigeria,GHA,NGA,11
2016,Greece,Nigeria,GRC,NGA,237
2016,Guinea,Nigeria,GIN,NGA,7
2016,Croatia,Nigeria,HRV,NGA,10
2016,Hungary,Nigeria,HUN,NGA,52
2016,Iceland,Nigeria,ISL,NGA,5
2016,Cote d'Ivoire,Nigeria,CIV,NGA,5
2016,Ireland,Nigeria,IRL,NGA,423
2016,Israel,Nigeria,ISR,NGA,5
2016,Italy,Nigeria,ITA,NGA,14247
2016,Kenya,Nigeria,KEN,NGA,5
2016,Rep. of Korea,Nigeria,KOR,NGA,8
2016,Lithuania,Nigeria,LTU,NGA,5
2016,Luxembourg,Nigeria,LUX,NGA,10
2016,Mauritania,Nigeria,MRT,NGA,16
2016,Mexico,Nigeria,MEX,NGA,25
2016,Malaysia,Nigeria,MYS,NGA,5
2016,Morocco,Nigeria,MAR,NGA,8
2016,Malta,Nigeria,MLT,NGA,82
2016,Netherlands (Kingdom of the),Nigeria,NLD,NGA,296
2016,Niger,Nigeria,NER,NGA,105501
2016,Norway,Nigeria,NOR,NGA,183
2016,Panama,Nigeria,PAN,NGA,10
2016,Peru,Nigeria,PER,NGA,16
2016,Poland,Nigeria,POL,NGA,9
2016,Portugal,Nigeria,PRT,NGA,27
2016,Romania,Nigeria,ROU,NGA,6
2016,South Africa,Nigeria,ZAF,NGA,6
2016,Russian Federation,Nigeria,RUS,NGA,5
2016,Senegal,Nigeria,SEN,NGA,7
2016,Spain,Nigeria,ESP,NGA,34
2016,Sweden,Nigeria,SWE,NGA,483
2016,Switzerland,Nigeria,CHE,NGA,175
2016,Togo,Nigeria,TGO,NGA,7
2016,Türkiye,Nigeria,TUR,NGA,10
2016,Ukraine,Nigeria,UKR,NGA,5
2016,Uruguay,Nigeria,URY,NGA,13
2016,United States of America,Nigeria,USA,NGA,983
2016,Venezuela (Bolivarian Republic of),Nigeria,VEN,NGA,7
2017,Egypt,Nigeria,EGY,NGA,17
2017,Argentina,Nigeria,ARG,NGA,42
2017,Australia,Nigeria,AUS,NGA,187
2017,Austria,Nigeria,AUT,NGA,407
2017,Belgium,Nigeria,BEL,NGA,43
2017,Brazil,Nigeria,BRA,NGA,119
2017,Canada,Nigeria,CAN,NGA,4800
2017,Chad,Nigeria,TCD,NGA,9541
2017,Cameroon,Nigeria,CMR,NGA,85319
2017,Congo,Nigeria,COG,NGA,6
2017,Costa Rica,Nigeria,CRI,NGA,19
2017,Cyprus,Nigeria,CYP,NGA,9
2017,Czechia,Nigeria,CZE,NGA,13
2017,Denmark,Nigeria,DNK,NGA,12
2017,Ecuador,Nigeria,ECU,NGA,23
2017,Finland,Nigeria,FIN,NGA,161
2017,France,Nigeria,FRA,NGA,2101
2017,United Kingdom of Great Britain and Northern Ireland,Nigeria,GBR,NGA,2205
2017,Germany,Nigeria,DEU,NGA,3971
2017,Ghana,Nigeria,GHA,NGA,9
2017,Guinea-Bissau,Nigeria,GNB,NGA,5
2017,Greece,Nigeria,GRC,NGA,265
2017,Guinea,Nigeria,GIN,NGA,7
2017,Croatia,Nigeria,HRV,NGA,10
2017,Hungary,Nigeria,HUN,NGA,54
2017,Iceland,Nigeria,ISL,NGA,6
2017,Cote d'Ivoire,Nigeria,CIV,NGA,5
2017,Ireland,Nigeria,IRL,NGA,421
2017,Israel,Nigeria,ISR,NGA,5
2017,Italy,Nigeria,ITA,NGA,18026
2017,Kenya,Nigeria,KEN,NGA,5
2017,Rep. of Korea,Nigeria,KOR,NGA,10
2017,Lithuania,Nigeria,LTU,NGA,5
2017,Luxembourg,Nigeria,LUX,NGA,10
2017,Mauritania,Nigeria,MRT,NGA,17
2017,Mexico,Nigeria,MEX,NGA,25
2017,Malaysia,Nigeria,MYS,NGA,5
2017,Morocco,Nigeria,MAR,NGA,9
2017,Malta,Nigeria,MLT,NGA,107
2017,Netherlands (Kingdom of the),Nigeria,NLD,NGA,303
2017,Niger,Nigeria,NER,NGA,108470
2017,Norway,Nigeria,NOR,NGA,178
2017,Panama,Nigeria,PAN,NGA,10
2017,Peru,Nigeria,PER,NGA,16
2017,Philippines,Nigeria,PHL,NGA,5
2017,Poland,Nigeria,POL,NGA,10
2017,Portugal,Nigeria,PRT,NGA,27
2017,Romania,Nigeria,ROU,NGA,5
2017,Russian Federation,Nigeria,RUS,NGA,5
2017,Senegal,Nigeria,SEN,NGA,7
2017,Spain,Nigeria,ESP,NGA,47
2017,Sweden,Nigeria,SWE,NGA,510
2017,Switzerland,Nigeria,CHE,NGA,185
2017,Togo,Nigeria,TGO,NGA,8
2017,Türkiye,Nigeria,TUR,NGA,11
2017,Ukraine,Nigeria,UKR,NGA,5
2017,Uruguay,Nigeria,URY,NGA,13
2017,United States of America,Nigeria,USA,NGA,1154
2017,Venezuela (Bolivarian Republic of),Nigeria,VEN,NGA,7
2018,Egypt,Nigeria,EGY,NGA,18
2018,Argentina,Nigeria,ARG,NGA,41
2018,Armenia,Nigeria,ARM,NGA,5
2018,Australia,Nigeria,AUS,NGA,201
2018,Austria,Nigeria,AUT,NGA,422
2018,Belgium,Nigeria,BEL,NGA,43
2018,Brazil,Nigeria,BRA,NGA,133
2018,Canada,Nigeria,CAN,NGA,5483
2018,Chad,Nigeria,TCD,NGA,11310
2018,Cameroon,Nigeria,CMR,NGA,102287
2018,Congo,Nigeria,COG,NGA,5
2018,Costa Rica,Nigeria,CRI,NGA,19
2018,Cyprus,Nigeria,CYP,NGA,12
2018,Czechia,Nigeria,CZE,NGA,8
2018,Denmark,Nigeria,DNK,NGA,12
2018,Ecuador,Nigeria,ECU,NGA,26
2018,Finland,Nigeria,FIN,NGA,160
2018,France,Nigeria,FRA,NGA,2525
2018,United Kingdom of Great Britain and Northern Ireland,Nigeria,GBR,NGA,2535
2018,Germany,Nigeria,DEU,NGA,6435
2018,Ghana,Nigeria,GHA,NGA,9
2018,Guinea-Bissau,Nigeria,GNB,NGA,5
2018,Greece,Nigeria,GRC,NGA,285
2018,Guinea,Nigeria,GIN,NGA,7
2018,Croatia,Nigeria,HRV,NGA,12
2018,Hungary,Nigeria,HUN,NGA,57
2018,Iceland,Nigeria,ISL,NGA,6
2018,Cote d'Ivoire,Nigeria,CIV,NGA,5
2018,Ireland,Nigeria,IRL,NGA,255
2018,Israel,Nigeria,ISR,NGA,5
2018,Italy,Nigeria,ITA,NGA,22319
2018,Kenya,Nigeria,KEN,NGA,6
2018,Rep. of Korea,Nigeria,KOR,NGA,10
2018,Lithuania,Nigeria,LTU,NGA,5
2018,Luxembourg,Nigeria,LUX,NGA,10
2018,Latvia,Nigeria,LVA,NGA,5
2018,Mauritania,Nigeria,MRT,NGA,11
2018,Mexico,Nigeria,MEX,NGA,30
2018,Malaysia,Nigeria,MYS,NGA,5
2018,Morocco,Nigeria,MAR,NGA,12
2018,Malta,Nigeria,MLT,NGA,124
2018,Netherlands (Kingdom of the),Nigeria,NLD,NGA,303
2018,Niger,Nigeria,NER,NGA,118868
2018,Norway,Nigeria,NOR,NGA,166
2018,Panama,Nigeria,PAN,NGA,10
2018,Peru,Nigeria,PER,NGA,16
2018,Philippines,Nigeria,PHL,NGA,5
2018,Poland,Nigeria,POL,NGA,10
2018,Portugal,Nigeria,PRT,NGA,24
2018,Romania,Nigeria,ROU,NGA,5
2018,Spain,Nigeria,ESP,NGA,52
2018,Sweden,Nigeria,SWE,NGA,539
2018,Switzerland,Nigeria,CHE,NGA,208
2018,Togo,Nigeria,TGO,NGA,8
2018,Trinidad and Tobago,Nigeria,TTO,NGA,5
2018,Türkiye,Nigeria,TUR,NGA,10
2018,Uganda,Nigeria,UGA,NGA,10
2018,Ukraine,Nigeria,UKR,NGA,5
2018,Uruguay,Nigeria,URY,NGA,17
2018,United States of America,Nigeria,USA,NGA,1703
2018,Venezuela (Bolivarian Republic of),Nigeria,VEN,NGA,7
2019,Algeria,Nigeria,DZA,NGA,5
2019,Egypt,Nigeria,EGY,NGA,21
2019,Argentina,Nigeria,ARG,NGA,41
2019,Armenia,Nigeria,ARM,NGA,5
2019,Australia,Nigeria,AUS,NGA,193
2019,Austria,Nigeria,AUT,NGA,430
2019,Belgium,Nigeria,BEL,NGA,66
2019,Brazil,Nigeria,BRA,NGA,135
2019,Canada,Nigeria,CAN,NGA,6640
2019,Chad,Nigeria,TCD,NGA,12720
2019,Cameroon,Nigeria,CMR,NGA,110627
2019,Costa Rica,Nigeria,CRI,NGA,17
2019,Cyprus,Nigeria,CYP,NGA,14
2019,Czechia,Nigeria,CZE,NGA,8
2019,Denmark,Nigeria,DNK,NGA,9
2019,Ecuador,Nigeria,ECU,NGA,36
2019,Finland,Nigeria,FIN,NGA,160
2019,France,Nigeria,FRA,NGA,3216
2019,United Kingdom of Great Britain and Northern Ireland,Nigeria,GBR,NGA,2816
2019,Germany,Nigeria,DEU,NGA,7828
2019,Ghana,Nigeria,GHA,NGA,9
2019,Greece,Nigeria,GRC,NGA,297
2019,Guinea,Nigeria,GIN,NGA,7
2019,Croatia,Nigeria,HRV,NGA,12
2019,Hungary,Nigeria,HUN,NGA,56
2019,Iceland,Nigeria,ISL,NGA,10
2019,Cote d'Ivoire,Nigeria,CIV,NGA,5
2019,Ireland,Nigeria,IRL,NGA,293
2019,Israel,Nigeria,ISR,NGA,6
2019,Italy,Nigeria,ITA,NGA,25241
2019,Japan,Nigeria,JPN,NGA,5
2019,Kenya,Nigeria,KEN,NGA,5
2019,Rep. of Korea,Nigeria,KOR,NGA,10
2019,Lithuania,Nigeria,LTU,NGA,5
2019,Luxembourg,Nigeria,LUX,NGA,9
2019,Latvia,Nigeria,LVA,NGA,5
2019,Mauritania,Nigeria,MRT,NGA,11
2019,Mexico,Nigeria,MEX,NGA,36
2019,Malaysia,Nigeria,MYS,NGA,5
2019,Morocco,Nigeria,MAR,NGA,17
2019,Malta,Nigeria,MLT,NGA,124
2019,Netherlands (Kingdom of the),Nigeria,NLD,NGA,289
2019,Niger,Nigeria,NER,NGA,120621
2019,Norway,Nigeria,NOR,NGA,163
2019,Panama,Nigeria,PAN,NGA,10
2019,Peru,Nigeria,PER,NGA,24
2019,Philippines,Nigeria,PHL,NGA,6
2019,Poland,Nigeria,POL,NGA,11
2019,Portugal,Nigeria,PRT,NGA,25
2019,Romania,Nigeria,ROU,NGA,5
2019,South Africa,Nigeria,ZAF,NGA,9
2019,Spain,Nigeria,ESP,NGA,87
2019,Slovenia,Nigeria,SVN,NGA,5
2019,Sweden,Nigeria,SWE,NGA,588
2019,Switzerland,Nigeria,CHE,NGA,246
2019,Togo,Nigeria,TGO,NGA,8
2019,Ukraine,Nigeria,UKR,NGA,6
2019,Uruguay,Nigeria,URY,NGA,22
2019,United States of America,Nigeria,USA,NGA,2291
2019,Venezuela (Bolivarian Republic of),Nigeria,VEN,NGA,7
2020,Algeria,Nigeria,DZA,NGA,5
2020,Egypt,Nigeria,EGY,NGA,24
2020,Argentina,Nigeria,ARG,NGA,42
2020,Armenia,Nigeria,ARM,NGA,5
2020,Australia,Nigeria,AUS,NGA,208
2020,Austria,Nigeria,AUT,NGA,417
2020,Belgium,Nigeria,BEL,NGA,55
2020,Brazil,Nigeria,BRA,NGA,140
2020,Canada,Nigeria,CAN,NGA,8082
2020,Chad,Nigeria,TCD,NGA,16126
2020,Cameroon,Nigeria,CMR,NGA,117422
2020,Congo,Nigeria,COG,NGA,5
2020,Costa Rica,Nigeria,CRI,NGA,17
2020,Cyprus,Nigeria,CYP,NGA,14
2020,Czechia,Nigeria,CZE,NGA,8
2020,Denmark,Nigeria,DNK,NGA,10
2020,Ecuador,Nigeria,ECU,NGA,37
2020,Finland,Nigeria,FIN,NGA,148
2020,France,Nigeria,FRA,NGA,3661
2020,United Kingdom of Great Britain and Northern Ireland,Nigeria,GBR,NGA,3059
2020,Germany,Nigeria,DEU,NGA,8813
2020,Ghana,Nigeria,GHA,NGA,9
2020,Greece,Nigeria,GRC,NGA,331
2020,Guinea,Nigeria,GIN,NGA,12
2020,Croatia,Nigeria,HRV,NGA,12
2020,Hungary,Nigeria,HUN,NGA,52
2020,Iceland,Nigeria,ISL,NGA,55
2020,Cote d'Ivoire,Nigeria,CIV,NGA,5
2020,Ireland,Nigeria,IRL,NGA,339
2020,Israel,Nigeria,ISR,NGA,8
2020,Italy,Nigeria,ITA,NGA,18473
2020,Japan,Nigeria,JPN,NGA,5
2020,Kenya,Nigeria,KEN,NGA,6
2020,Rep. of Korea,Nigeria,KOR,NGA,12
2020,Lithuania,Nigeria,LTU,NGA,5
2020,Luxembourg,Nigeria,LUX,NGA,9
2020,Mauritania,Nigeria,MRT,NGA,11
2020,Mexico,Nigeria,MEX,NGA,44
2020,Malaysia,Nigeria,MYS,NGA,5
2020,Morocco,Nigeria,MAR,NGA,22
2020,Malta,Nigeria,MLT,NGA,124
2020,Netherlands (Kingdom of the),Nigeria,NLD,NGA,288
2020,Niger,Nigeria,NER,NGA,171014
2020,Norway,Nigeria,NOR,NGA,144
2020,Panama,Nigeria,PAN,NGA,10
2020,Peru,Nigeria,PER,NGA,24
2020,Philippines,Nigeria,PHL,NGA,5
2020,Poland,Nigeria,POL,NGA,6
2020,Portugal,Nigeria,PRT,NGA,23
2020,Romania,Nigeria,ROU,NGA,8
2020,South Africa,Nigeria,ZAF,NGA,11
2020,Spain,Nigeria,ESP,NGA,122
2020,Sudan,Nigeria,SDN,NGA,12
2020,Slovenia,Nigeria,SVN,NGA,6
2020,Sweden,Nigeria,SWE,NGA,590
2020,Switzerland,Nigeria,CHE,NGA,278
2020,Thailand,Nigeria,THA,NGA,5
2020,Togo,Nigeria,TGO,NGA,9
2020,Trinidad and Tobago,Nigeria,TTO,NGA,5
2020,Tunisia,Nigeria,TUN,NGA,5
2020,Ukraine,Nigeria,UKR,NGA,6
2020,Uruguay,Nigeria,URY,NGA,22
2020,United States of America,Nigeria,USA,NGA,2523
2020,Venezuela (Bolivarian Republic of),Nigeria,VEN,NGA,7
2021,Algeria,Nigeria,DZA,NGA,5
2021,Egypt,Nigeria,EGY,NGA,25
2021,Argentina,Nigeria,ARG,NGA,42
2021,Armenia,Nigeria,ARM,NGA,5
2021,Australia,Nigeria,AUS,NGA,247
2021,Austria,Nigeria,AUT,NGA,425
2021,Belgium,Nigeria,BEL,NGA,55
2021,Brazil,Nigeria,BRA,NGA,148
2021,Canada,Nigeria,CAN,NGA,10172
2021,Chad,Nigeria,TCD,NGA,19321
2021,Cameroon,Nigeria,CMR,NGA,120928
2021,Congo,Nigeria,COG,NGA,5
2021,Costa Rica,Nigeria,CRI,NGA,17
2021,Cyprus,Nigeria,CYP,NGA,23
2021,Czechia,Nigeria,CZE,NGA,8
2021,Denmark,Nigeria,DNK,NGA,11
2021,Ecuador,Nigeria,ECU,NGA,40
2021,Ethiopia,Nigeria,ETH,NGA,5
2021,Finland,Nigeria,FIN,NGA,139
2021,France,Nigeria,FRA,NGA,5491
2021,United Kingdom of Great Britain and Northern Ireland,Nigeria,GBR,NGA,3101
2021,Germany,Nigeria,DEU,NGA,10023
2021,Ghana,Nigeria,GHA,NGA,9
2021,Greece,Nigeria,GRC,NGA,374
2021,Guinea,Nigeria,GIN,NGA,10
2021,Croatia,Nigeria,HRV,NGA,12
2021,Hungary,Nigeria,HUN,NGA,53
2021,Iceland,Nigeria,ISL,NGA,65
2021,Cote d'Ivoire,Nigeria,CIV,NGA,6
2021,Ireland,Nigeria,IRL,NGA,396
2021,Israel,Nigeria,ISR,NGA,8
2021,Italy,Nigeria,ITA,NGA,20557
2021,Jordan,Nigeria,JOR,NGA,5
2021,Japan,Nigeria,JPN,NGA,5
2021,Kenya,Nigeria,KEN,NGA,6
2021,Rep. of Korea,Nigeria,KOR,NGA,13
2021,Lebanon,Nigeria,LBN,NGA,5
2021,Lithuania,Nigeria,LTU,NGA,5
2021,Luxembourg,Nigeria,LUX,NGA,9
2021,Mauritania,Nigeria,MRT,NGA,13
2021,Mexico,Nigeria,MEX,NGA,45
2021,Malaysia,Nigeria,MYS,NGA,5
2021,Morocco,Nigeria,MAR,NGA,25
2021,Malta,Nigeria,MLT,NGA,124
2021,Netherlands (Kingdom of the),Nigeria,NLD,NGA,332
2021,Niger,Nigeria,NER,NGA,187065
